Date,AAPL,AMZN,BLK,BND,GLD,JPM,MSFT,QQQ,SPY,XOM
2022-12-07,138.715576171875,88.45999908447266,656.0355834960938,65.53993225097656,166.3300018310547,120.96266174316406,238.12030029296875,274.55731201171875,375.1789245605469,92.87161254882812
2022-12-08,140.39852905273438,90.3499984741211,650.744140625,65.35342407226562,166.47000122070312,122.23213195800781,241.07278442382812,277.8066101074219,378.1180419921875,93.56153869628906
2022-12-09,139.9163055419922,89.08999633789062,653.9911499023438,64.97157287597656,167.05999755859375,121.56978607177734,239.14346313476562,276.03509521484375,375.29345703125,92.77304077148438
2022-12-12,142.2095184326172,90.55000305175781,656.1002807617188,64.97157287597656,165.67999267578125,123.45552062988281,246.05210876464844,279.499755859375,380.70416259765625,95.05787658691406
2022-12-13,143.17405700683594,92.48999786376953,669.9026489257812,65.41558074951172,168.50999450683594,123.33594512939453,250.34933471679688,282.50445556640625,383.5860290527344,96.09724426269531
2022-12-14,140.94972229003906,91.58000183105469,658.2188720703125,65.57543182373047,168.10000610351562,122.71965026855469,250.64166259765625,280.4100036621094,381.1335754394531,95.38941192626953
2022-12-15,134.34561157226562,88.44999694824219,645.8780517578125,65.6109619140625,165.35000610351562,119.67488098144531,242.64163208007812,270.99481201171875,371.81036376953125,94.4754638671875
2022-12-16,132.38705444335938,87.86000061035156,647.7651977539062,65.44224548339844,166.7899932861328,118.92976379394531,238.43209838867188,268.4110412597656,367.4207458496094,93.81241607666016
2022-12-19,130.2808074951172,84.91999816894531,640.595703125,65.0514907836914,166.32000732421875,119.63806915283203,234.30056762695312,264.6388244628906,364.3050842285156,94.23355102539062
2022-12-20,130.21189880371094,85.19000244140625,639.7540283203125,64.62521362304688,169.0800018310547,120.21759033203125,235.6160125732422,264.4328918457031,364.8036193847656,95.59548950195312
2022-12-21,133.31219482421875,86.7699966430664,659.532470703125,64.77620697021484,168.8000030517578,121.56978607177734,238.17877197265625,268.2687683105469,370.25836181640625,96.82301330566406
2022-12-22,130.1429901123047,83.79000091552734,650.6422119140625,64.76730346679688,166.75999450683594,120.19000244140625,232.09832763671875,261.70556640625,364.9761657714844,94.86971282958984
